UMAP1,UMAP2,GT,KMeans,DEC,scDCC
11.991021,-5.7234983,1,1,1,1
13.585297,-5.3143363,1,1,1,1
11.959415,-3.3049643,1,1,1,1
3.3002248,4.454828,15,15,15,15
8.045985,11.711425,3,4,4,4
13.964069,-5.351778,1,1,1,1
3.1697104,4.649822,15,15,15,15
8.7239485,13.574684,3,3,3,3
15.154416,-3.4912887,1,1,1,1
9.935208,8.944071,6,6,6,6
5.638055,9.7496,4,4,4,4
6.0152726,10.197922,9,4,4,9
8.371803,9.120411,6,4,4,6
0.8411347,2.5578866,7,7,7,7
13.092745,-3.1032484,1,1,1,1
21.052319,5.6963897,8,14,8,8
14.582721,-3.298897,1,1,1,2
3.0822508,4.707791,15,15,15,15
15.501357,-4.68839,1,1,1,1
13.014509,-4.9073124,1,1,1,1
6.236687,11.5695915,4,4,4,4
9.876353,-2.7057343,2,2,2,2
10.869696,-1.74436,2,2,2,2
10.259728,11.615329,3,3,3,6
9.295491,-1.7857927,2,2,2,2
0.9815369,2.1685584,7,7,7,7
6.0183706,9.481583,4,4,4,9
9.307606,13.082842,3,3,3,3
13.626541,-6.5938945,1,1,1,2
10.854927,9.513696,3,6,6,3
20.499523,4.134626,14,14,14,14
8.901426,8.470793,6,4,4,6
11.381715,-2.7120438,1,1,1,1
12.708601,-3.5924418,1,1,1,1
10.124941,11.101168,6,3,3,6
5.6644163,9.675404,4,4,4,4
6.659076,-0.27995026,5,5,5,5
8.835947,12.101986,15,3,3,15
8.8297615,-0.90910923,5,5,5,5
9.491868,-2.4145508,2,2,2,2
3.1395473,4.707541,15,15,15,15
9.781566,10.550061,3,3,3,3
11.0855875,-2.8853047,2,2,2,2
13.259057,-2.8246706,1,1,1,1
13.936271,-4.80088,1,1,1,1
0.7663873,2.0802035,7,7,7,7
7.050592,10.339571,4,4,4,4
5.972641,-0.010040262,5,5,5,5
6.2484994,10.707631,4,4,4,4
4.977747,10.283169,2,1,6,9
12.635207,-2.5278673,1,1,1,1
13.631145,-4.2630553,1,1,1,1
14.49525,-5.8978963,1,1,1,1
14.162027,-3.6364202,1,1,1,1
14.430945,-4.7203298,1,1,1,1
5.533332,10.392311,9,4,4,9
20.214636,4.548187,14,14,14,14
11.655035,-4.513006,1,1,1,2
7.1759095,9.858554,4,4,4,4
12.280499,-6.031475,1,1,1,2
10.112664,11.327702,3,3,3,3
13.27722,-6.406545,1,1,1,1
9.134557,9.753276,3,3,3,3
13.539038,-6.16066,1,1,2,2
9.084202,-3.3092868,2,2,2,2
10.404458,-1.5259168,2,2,2,2
21.864113,5.1387987,8,8,8,8
7.6980696,12.173569,3,3,3,3
13.138437,-6.3931966,1,1,1,1
10.063237,8.185104,6,6,6,6
10.800806,-4.611725,1,1,2,1
10.052977,8.059479,6,6,6,6
5.698092,10.547092,9,4,4,9
6.824982,9.804373,4,4,4,4
6.6422863,-0.2924696,5,5,5,5
-1.7039617,8.980157,11,11,11,11
14.475372,-5.495926,1,1,1,1
8.417154,11.807302,3,3,3,3
21.76082,5.121602,8,8,8,8
5.527502,9.880777,4,4,4,4
10.305711,10.601421,3,3,3,6
-3.582125,8.136218,13,13,13,13
7.483078,11.723227,3,3,3,3
12.599058,-1.8080168,1,1,1,1
6.077329,9.041063,4,4,4,4
-1.6428249,8.83876,11,11,11,11
-1.5972688,8.846765,11,11,11,11
12.855673,-4.4631195,1,1,1,1
-1.8546273,8.765314,11,11,11,11
12.888373,-4.316048,1,1,1,1
14.3636875,-5.0037374,1,1,1,1
7.4457507,-0.43205342,5,5,5,5
7.0197606,-1.9733249,5,5,5,5
9.521575,8.817909,6,6,6,3
10.1480255,8.896854,6,6,6,6
12.110203,-5.368689,1,1,1,1
10.473262,-1.3921691,2,2,2,2
0.6785653,3.026775,7,7,7,7
1.1416216,2.749114,16,7,7,16
6.414076,0.2623244,5,5,5,5
9.340957,8.745682,6,6,6,6
12.452494,-3.913352,1,1,1,1
9.512527,8.603802,6,6,4,6
10.626011,10.674676,6,3,3,6
9.324051,9.264855,6,6,4,6
9.7031145,-3.3569605,2,2,2,16
10.476087,-3.9623263,2,2,2,2
10.988339,-4.240273,2,2,2,2
10.578352,-2.9426851,2,1,2,2
9.180577,-2.3680341,2,2,2,2
-1.8687687,8.811696,11,11,11,11
11.018229,-2.8385239,2,1,1,2
15.201876,-4.778866,1,1,1,1
7.216714,9.924211,4,4,4,4
11.503838,-2.1266074,2,1,1,2
21.149908,5.7354455,8,14,8,8
13.001197,-2.7532973,1,1,1,1
5.5411243,9.872204,4,4,4,9
12.600556,-4.3984733,1,1,1,1
14.6798725,-4.7176423,1,1,1,1
10.87217,-3.1899598,2,2,2,2
14.533605,-6.265856,1,1,1,1
12.701674,-4.6245737,1,1,1,1
13.062551,-4.743536,1,1,1,1
6.139082,10.005878,4,4,4,4
7.251186,9.544557,6,4,4,6
8.8170185,12.951567,3,3,3,3
12.671538,-3.7122529,1,1,1,1
5.895159,11.669164,4,4,4,4
9.107631,-1.6084702,2,2,2,2
6.755426,10.596319,4,4,4,4
7.4792347,9.677669,4,4,4,4
9.461504,-1.7659055,2,2,2,2
14.7195215,-6.265629,1,1,1,1
8.95354,-3.055672,2,2,2,2
11.124421,-1.2436391,2,1,2,2
9.218235,13.6482725,3,3,3,4
6.589881,9.65611,4,4,4,4
6.853386,-0.46344966,5,5,5,5
9.390968,11.944239,3,3,3,3
9.520824,12.844654,3,3,3,3
8.893708,13.446395,3,3,3,3
14.211089,-4.891274,1,1,1,1
10.768016,-1.9732344,2,2,1,2
6.2254176,10.64597,4,4,4,4
6.5148916,9.325066,4,4,4,4
14.18476,-2.84989,1,1,1,1
11.547352,-3.2254999,2,1,1,2
14.482115,-4.3975587,1,1,1,1
10.984992,8.360316,4,6,6,4
12.264463,-2.4765654,1,1,1,1
7.9181075,12.886184,3,3,3,3
5.773745,9.684348,4,4,4,4
14.142992,-2.9048495,1,1,1,1
11.803394,-3.1706846,1,1,1,1
11.872501,-3.017977,2,1,1,2
14.350716,-2.6068933,1,1,1,1
21.774693,5.2307158,8,8,8,8
14.001778,-5.3171825,1,1,1,1
9.165049,9.374352,6,3,3,6
9.98105,12.402846,3,3,3,3
7.408241,9.912631,6,4,4,6
6.491656,9.787483,4,4,4,4
12.3971,-5.3201995,1,1,1,1
9.384965,12.642848,3,3,3,3
12.916656,-4.6420155,1,1,1,1
12.480639,-5.6003857,1,1,1,1
6.809229,-1.7213588,5,5,5,5
12.966602,-2.536626,1,1,1,1
12.46091,-4.552335,1,1,1,1
6.7095346,-1.6990771,5,5,5,5
7.5256376,9.643187,4,4,4,4
12.796582,-6.078239,1,1,1,1
8.042767,8.956516,4,4,4,4
10.34988,11.276854,3,3,3,3
8.082881,9.754717,4,4,4,4
8.143198,9.601802,6,4,4,6
11.607296,-5.463727,2,1,1,2
11.042474,-4.5998607,2,1,1,2
10.919151,-4.687654,2,1,1,1
11.147723,-4.9060693,2,1,2,2
6.2447257,-1.9928546,5,5,5,5
9.064207,10.668514,3,3,3,3
13.505602,-5.661698,1,1,1,1
5.9397,-0.8830311,5,5,5,5
10.955314,-4.312636,2,2,1,2
10.090516,-3.71386,2,2,2,2
12.075754,-5.898611,1,1,1,2
12.87244,-5.051399,1,1,1,1
9.406776,-2.6245034,2,2,2,2
11.81878,-6.049155,1,1,2,1
-4.07923,8.559905,13,13,12,13
5.974844,9.462374,4,4,4,9
6.8831606,-1.6807969,5,5,5,5
12.914758,-5.4701986,1,1,1,1
12.111198,-4.296382,1,1,1,1
14.711035,-3.1764283,1,1,1,1
10.3400135,11.816233,3,3,3,3
10.405556,11.494138,3,3,3,3
13.6174965,-6.391817,1,1,1,1
12.33535,-4.4343343,1,1,1,1
8.255784,12.391412,3,3,3,3
13.726525,-3.6088185,1,1,1,1
7.52958,-0.24481615,5,5,5,5
0.7042378,2.108847,7,7,7,7
9.582163,11.9998255,3,3,3,3
13.32767,-6.489244,1,1,1,1
6.5755525,-1.9283112,5,5,5,5
9.778621,-2.69128,2,2,2,2
7.7035074,8.685877,6,4,4,6
11.85276,-4.091043,2,1,1,2
7.2134056,9.01048,6,4,4,6
6.8935103,12.0617,4,4,4,4
6.2445793,10.4605055,4,4,4,4
7.387658,11.408184,4,4,4,4
11.383423,-2.529904,2,1,2,2
11.36816,-2.8435757,2,1,1,1
11.401409,-3.2173052,1,1,1,1
5.968836,-0.41186777,5,5,5,5
21.847845,5.362943,8,8,8,8
10.82674,-4.0113363,2,1,2,2
15.024002,-5.052187,1,1,1,1
7.822401,11.882783,3,3,3,3
11.385416,-4.30693,1,1,1,1
13.403361,-5.3625526,1,1,1,1
10.066359,-2.3001144,2,2,2,2
8.075843,12.88301,3,3,3,3
6.243494,-0.6011871,5,5,5,5
13.622669,-5.1273975,1,1,1,1
12.554685,-2.9095788,1,1,1,1
14.720161,-3.126499,1,1,1,1
10.513179,-2.575165,2,2,2,2
9.218703,-2.0309036,2,2,2,2
13.034744,-6.0875206,1,1,1,1
12.20795,-2.5949068,2,1,1,2
9.845921,8.113022,6,6,6,6
6.786815,11.4167185,4,4,4,4
14.010435,-3.4301982,1,1,1,1
8.12143,-0.7313007,5,5,5,5
7.369002,-0.48408505,5,5,5,5
0.8605066,2.9848433,7,7,7,7
13.299937,-4.5033875,1,1,1,1
11.519693,-5.1592126,2,1,2,2
9.553912,11.996708,3,3,3,3
7.059426,10.287732,4,4,4,4
10.908993,7.942377,4,6,6,4
7.753757,-0.4477506,5,5,5,5
8.043149,12.441283,3,3,3,3
13.750858,-2.0115383,1,1,1,1
9.918971,9.057318,6,6,4,6
20.209547,4.8513703,14,14,14,14
12.765888,-4.7534103,1,1,1,1
12.2599745,-5.474298,1,1,1,1
9.201515,12.755019,3,3,3,3
6.288358,11.12754,9,4,4,4
13.191877,-1.9442191,1,1,1,1
14.912779,-4.9000564,1,1,1,1
8.8757105,-1.530857,2,2,2,5
13.779428,-2.794952,1,1,1,1
8.435633,8.5256195,6,4,4,6
12.948316,-1.9907773,1,1,1,1
12.350237,-2.8469417,1,1,1,1
13.640872,-4.151391,1,1,1,1
11.296965,-4.7733808,1,1,1,1
3.3117642,4.4043064,15,15,15,15
14.773445,-3.895735,1,1,1,1
13.006686,-2.4539025,1,1,1,1
20.315084,5.227649,14,14,14,14
-3.6726134,7.9647217,13,13,15,12
6.199845,11.351562,4,4,4,4
12.5934,-1.9296128,1,1,1,2
-4.6878796,7.769754,12,13,12,12
6.157101,-0.3495557,5,5,5,5
11.955931,-5.144993,1,1,1,2
10.963206,8.54567,6,6,6,6
3.1732779,4.4462605,15,15,15,12
7.820151,12.607093,3,3,3,4
6.044,-0.586176,5,5,5,5
13.821026,-6.492712,1,1,1,1
6.685243,12.204716,4,3,4,4
-4.3318653,8.574575,13,13,12,13
10.248666,8.867924,6,6,6,6
21.773533,5.5152693,8,8,8,8
14.098498,-2.711153,1,1,1,1
10.078744,-1.5286049,2,2,2,2
6.792212,9.937788,4,4,4,4
5.205589,9.888604,9,4,4,4
-1.5686239,8.413519,11,11,11,11
12.979996,-3.092978,1,1,1,1
5.2453384,10.924495,9,4,4,9
10.123126,8.893414,6,6,6,6
15.040838,-3.5806532,1,1,1,1
10.895896,-1.7655405,2,1,2,2
6.2582593,-1.1110404,5,5,5,5
6.6349516,11.739667,4,4,4,4
12.335304,-2.8508081,1,1,1,1
22.085001,4.6308436,8,8,8,8
5.750574,10.198573,4,4,4,4
13.477091,-2.2980764,1,1,1,2
5.828759,9.58271,4,4,4,4
9.781822,-2.1478066,2,2,2,2
11.74814,-1.6387178,2,1,2,2
9.940484,12.19731,3,3,3,3
14.614381,-3.927981,1,1,1,1
12.781725,-5.979651,1,1,1,1
13.91974,-5.255118,1,1,1,1
7.5174665,-0.36150324,5,5,5,5
11.073979,9.193441,6,6,6,6
6.0092936,-0.06380305,5,5,5,5
9.680856,12.910119,3,3,3,3
9.01699,12.267897,3,3,3,3
5.8537326,10.875722,4,4,4,4
6.134432,9.3612,4,4,4,4
14.054842,-4.7895737,1,1,1,1
0.6154581,2.600317,7,7,7,7
5.2034845,10.19612,9,4,4,4
7.326065,11.752405,3,4,4,4
5.760835,-1.1361482,5,5,5,5
7.9448395,9.371959,6,4,4,6
13.285975,-5.8932858,1,1,1,1
9.837023,8.203113,6,6,6,15
6.792474,9.164563,4,4,4,4
5.674081,11.25425,4,4,4,4
14.197022,-4.2805643,1,1,1,1
11.379565,8.578134,4,6,6,4
6.338146,-1.6133038,5,5,5,5
11.005294,8.60469,4,6,2,6
6.9443793,-1.8328116,5,5,5,5
7.303548,10.445686,4,4,4,6
14.112617,-3.2741764,1,1,1,1
12.352498,-3.4096875,2,1,1,2
6.009971,10.220195,4,4,4,4
7.887484,9.561648,6,4,4,6
10.225797,11.40232,3,3,3,3
6.6196637,9.257366,4,4,4,4
12.359823,-5.1112633,1,1,1,1
9.834911,10.233918,3,3,3,6
10.989859,-4.0621943,1,1,1,1
0.63284814,2.138675,7,7,7,7
10.216365,-3.02387,2,2,2,2
14.8815975,-4.8343253,1,1,1,1
7.548229,-2.5197778,5,5,5,5
11.630876,-5.5485682,2,1,2,2
7.0362067,11.925866,3,3,4,4
10.264473,-2.7594087,2,2,2,2
8.944139,8.877954,6,4,4,6
8.5584,12.746409,3,3,3,3
7.2921014,10.323557,6,4,4,6
12.424259,-5.317195,1,1,1,1
12.903567,-5.2782145,1,1,1,1
-4.7136526,8.502453,12,13,12,12
10.749069,-2.662416,2,2,2,2
5.5868287,-1.1288953,5,5,5,5
12.764127,-5.7025,1,1,1,1
12.788238,-4.930542,1,1,1,1
9.083347,8.868873,6,4,4,6
7.986563,8.913504,6,4,4,6
12.483589,-4.9961066,1,1,1,1
21.677423,5.6126556,8,8,8,8
12.659134,-2.9262178,1,1,2,2
8.576966,9.97164,6,4,4,6
